match_id,team1_id,team2_id,winner,loser,drawn,tied,date,type_of_match
62989,5,1,0,,1,,1966-03-04,Test
62990,5,1,0,,1,,1966-03-11,Test
62991,1,4,4,1,,,1966-06-02,Test
62992,1,4,0,,1,,1966-06-16,Test
62993,1,4,4,1,,,1966-06-30,Test
62994,1,4,4,1,,,1966-08-04,Test
62995,1,4,1,4,,,1966-08-18,Test
62996,6,4,4,6,,,1966-12-13,Test
62997,6,4,4,6,,,1966-12-31,Test
62998,6,4,0,,1,,1967-01-13,Test
62999,3,2,3,2,,,1966-12-23,Test
63000,3,2,2,3,,,1966-12-31,Test
63001,3,2,3,2,,,1967-01-20,Test
63002,3,2,0,,1,,1967-02-03,Test
63003,3,2,3,2,,,1967-02-24,Test
63004,1,6,1,6,,,1967-06-08,Test
63005,1,6,1,6,,,1967-06-22,Test
63006,1,6,1,6,,,1967-07-13,Test
63007,1,7,0,,1,,1967-07-27,Test
63008,1,7,1,7,,,1967-08-10,Test
63009,1,7,1,7,,,1967-08-24,Test
63010,2,6,2,6,,,1967-12-23,Test
63011,2,6,2,6,,,1967-12-30,Test
63012,2,6,2,6,,,1968-01-19,Test
63013,2,6,2,6,,,1968-01-26,Test
63014,4,1,0,,1,,1968-01-19,Test
63015,4,1,0,,1,,1968-02-08,Test
63016,4,1,0,,1,,1968-02-29,Test
63017,4,1,1,4,,,1968-03-14,Test
63018,4,1,0,,1,,1968-03-28,Test
63019,5,6,6,5,,,1968-02-15,Test
63020,5,6,5,6,,,1968-02-22,Test
63021,5,6,6,5,,,1968-02-29,Test
63022,5,6,6,5,,,1968-03-07,Test
63023,1,2,2,1,,,1968-06-06,Test
63024,1,2,0,,1,,1968-06-20,Test
63025,1,2,0,,1,,1968-07-11,Test
63026,1,2,0,,1,,1968-07-25,Test
63027,1,2,1,2,,,1968-08-22,Test
63028,2,4,4,2,,,1968-12-06,Test
63029,2,4,2,4,,,1968-12-26,Test
63030,2,4,2,4,,,1969-01-03,Test
63031,2,4,0,,1,,1969-01-24,Test
63032,2,4,2,4,,,1969-02-14,Test
63033,7,1,0,,1,,1969-02-21,Test
63034,7,1,0,,1,,1969-02-28,Test
63035,7,1,0,,1,,1969-03-06,Test
63036,5,4,4,5,,,1969-02-27,Test
63037,5,4,5,4,,,1969-03-07,Test
63038,5,4,0,,1,,1969-03-13,Test
63039,1,4,1,4,,,1969-06-12,Test
63040,1,4,0,,1,,1969-06-26,Test
63041,1,4,1,4,,,1969-07-10,Test
63042,1,5,1,5,,,1969-07-24,Test
63043,1,5,0,,1,,1969-08-07,Test
63044,1,5,1,5,,,1969-08-21,Test
63045,6,5,6,5,,,1969-09-25,Test
63046,6,5,5,6,,,1969-10-03,Test
63047,6,5,0,,1,,1969-10-15,Test
63048,7,5,0,,1,,1969-10-24,Test
63049,7,5,5,7,,,1969-10-30,Test
63050,7,5,0,,1,,1969-11-08,Test
63051,6,2,2,6,,,1969-11-04,Test
63052,6,2,0,,1,,1969-11-15,Test
63053,6,2,6,2,,,1969-11-28,Test
63054,6,2,2,6,,,1969-12-12,Test
63055,6,2,2,6,,,1969-12-24,Test
63056,3,2,3,2,,,1970-01-22,Test
63057,3,2,3,2,,,1970-02-05,Test
63058,3,2,3,2,,,1970-02-19,Test
63059,3,2,3,2,,,1970-03-05,Test
63060,2,1,0,,1,,1970-11-27,Test
63061,2,1,0,,1,,1970-12-11,Test
63062,2,1,1,2,,,1971-01-09,Test
63063,2,1,0,,1,,1971-01-21,Test
63064,2,1,0,,1,,1971-01-29,Test
63065,2,1,1,2,,,1971-02-12,Test
63066,4,6,0,,1,,1971-02-18,Test
63067,4,6,6,4,,,1971-03-06,Test
63068,4,6,0,,1,,1971-03-19,Test
63069,4,6,0,,1,,1971-04-01,Test
63070,4,6,0,,1,,1971-04-13,Test
63071,5,1,1,5,,,1971-02-25,Test
63072,5,1,0,,1,,1971-03-05,Test
63073,1,7,0,,1,,1971-06-03,Test
63074,1,7,0,,1,,1971-06-17,Test
63075,1,7,1,7,,,1971-07-08,Test
63076,1,6,0,,1,,1971-07-22,Test
63077,1,6,0,,1,,1971-08-05,Test
63078,1,6,6,1,,,1971-08-19,Test
63079,4,5,0,,1,,1972-02-16,Test
63080,4,5,0,,1,,1972-03-09,Test
63081,4,5,0,,1,,1972-03-23,Test
63082,4,5,0,,1,,1972-04-06,Test
63083,4,5,0,,1,,1972-04-20,Test
63084,1,2,1,2,,,1972-06-08,Test
63085,1,2,2,1,,,1972-06-22,Test
63086,1,2,0,,1,,1972-07-13,Test
63087,1,2,1,2,,,1972-07-27,Test
63088,1,2,2,1,,,1972-08-10,Test
63089,6,1,1,6,,,1972-12-20,Test
63090,6,1,6,1,,,1972-12-30,Test
63091,6,1,6,1,,,1973-01-12,Test
63092,6,1,0,,1,,1973-01-25,Test
63093,6,1,0,,1,,1973-02-06,Test
63094,2,7,2,7,,,1972-12-22,Test
63095,2,7,2,7,,,1972-12-29,Test
63096,2,7,2,7,,,1973-01-06,Test
63097,5,7,0,,1,,1973-02-02,Test
63098,5,7,7,5,,,1973-02-07,Test
63099,5,7,0,,1,,1973-02-16,Test
63100,4,2,0,,1,,1973-02-16,Test
63101,4,2,0,,1,,1973-03-09,Test
63102,4,2,2,4,,,1973-03-23,Test
63103,4,2,2,4,,,1973-04-06,Test
63104,4,2,0,,1,,1973-04-21,Test
63105,7,1,0,,1,,1973-03-02,Test
63106,7,1,0,,1,,1973-03-16,Test
63107,7,1,0,,1,,1973-03-24,Test
63108,1,5,1,5,,,1973-06-07,Test
63109,1,5,0,,1,,1973-06-21,Test
63110,1,5,1,5,,,1973-07-05,Test
63111,1,4,4,1,,,1973-07-26,Test
63112,1,4,0,,1,,1973-08-09,Test
63113,1,4,4,1,,,1973-08-23,Test
63114,2,5,2,5,,,1973-12-29,Test
63115,2,5,0,,1,,1974-01-05,Test
63116,2,5,2,5,,,1974-01-26,Test
63117,4,1,4,1,,,1974-02-02,Test
63118,4,1,0,,1,,1974-02-16,Test
63119,4,1,0,,1,,1974-03-06,Test
63120,4,1,0,,1,,1974-03-22,Test
63121,4,1,1,4,,,1974-03-30,Test
63122,5,2,0,,1,,1974-03-01,Test
63123,5,2,5,2,,,1974-03-08,Test
63124,5,2,2,5,,,1974-03-22,Test
63125,1,6,1,6,,,1974-06-06,Test
63126,1,6,1,6,,,1974-06-20,Test
63127,1,6,1,6,,,1974-07-04,Test
63128,1,7,0,,1,,1974-07-25,Test
63129,1,7,0,,1,,1974-08-08,Test
63130,1,7,0,,1,,1974-08-22,Test
63131,6,4,4,6,,,1974-11-22,Test
63132,6,4,4,6,,,1974-12-11,Test
63133,6,4,6,4,,,1974-12-27,Test
63134,6,4,6,4,,,1975-01-11,Test
63135,6,4,4,6,,,1975-01-23,Test
63136,2,1,2,1,,,1974-11-29,Test
63137,2,1,2,1,,,1974-12-13,Test
63138,2,1,0,,1,,1974-12-26,Test
63139,2,1,2,1,,,1975-01-04,Test
63140,2,1,2,1,,,1975-01-25,Test
63141,2,1,1,2,,,1975-02-08,Test
63142,7,4,0,,1,,1975-02-15,Test
63143,7,4,0,,1,,1975-03-01,Test
63144,5,1,1,5,,,1975-02-20,Test
63145,5,1,0,,1,,1975-02-28,Test
63146,1,2,2,1,,,1975-07-10,Test
63147,1,2,0,,1,,1975-07-31,Test
63148,1,2,0,,1,,1975-08-14,Test
63149,1,2,0,,1,,1975-08-28,Test
63150,2,4,2,4,,,1975-11-28,Test
63151,2,4,4,2,,,1975-12-12,Test
63152,2,4,2,4,,,1975-12-26,Test
63153,2,4,2,4,,,1976-01-03,Test
63154,2,4,2,4,,,1976-01-23,Test
63155,2,4,2,4,,,1976-01-31,Test
63156,5,6,6,5,,,1976-01-24,Test
63157,5,6,0,,1,,1976-02-05,Test
63158,5,6,5,6,,,1976-02-13,Test
63159,4,6,4,6,,,1976-03-10,Test
63160,4,6,0,,1,,1976-03-24,Test
63161,4,6,6,4,,,1976-04-07,Test
63162,4,6,4,6,,,1976-04-21,Test
63163,1,4,0,,1,,1976-06-03,Test
63164,1,4,0,,1,,1976-06-17,Test
63165,1,4,4,1,,,1976-07-08,Test
63166,1,4,4,1,,,1976-07-22,Test
63167,1,4,4,1,,,1976-08-12,Test
63168,7,5,7,5,,,1976-10-09,Test
63169,7,5,7,5,,,1976-10-23,Test
63170,7,5,0,,1,,1976-10-30,Test
63171,6,5,6,5,,,1976-11-10,Test
63172,6,5,0,,1,,1976-11-18,Test
63173,6,5,6,5,,,1976-11-26,Test
63174,6,1,1,6,,,1976-12-17,Test
63175,6,1,1,6,,,1977-01-01,Test
63176,6,1,1,6,,,1977-01-14,Test
63177,6,1,6,1,,,1977-01-28,Test
63178,6,1,0,,1,,1977-02-11,Test
63179,2,7,0,,1,,1976-12-24,Test
63180,2,7,2,7,,,1977-01-01,Test
63181,2,7,7,2,,,1977-01-14,Test
63182,5,2,0,,1,,1977-02-18,Test
63183,5,2,2,5,,,1977-02-25,Test
63184,4,7,0,,1,,1977-02-18,Test
63185,4,7,4,7,,,1977-03-04,Test
63186,4,7,0,,1,,1977-03-18,Test
63187,4,7,7,4,,,1977-04-01,Test
63188,4,7,4,7,,,1977-04-15,Test
63189,2,1,2,1,,,1977-03-12,Test
63190,1,2,0,,1,,1977-06-16,Test
63191,1,2,1,2,,,1977-07-07,Test
63192,1,2,1,2,,,1977-07-28,Test
63193,1,2,1,2,,,1977-08-11,Test
63194,1,2,0,,1,,1977-08-25,Test
63195,2,6,2,6,,,1977-12-02,Test
63196,2,6,2,6,,,1977-12-16,Test
63197,2,6,6,2,,,1977-12-30,Test
63198,2,6,6,2,,,1978-01-07,Test
63199,2,6,2,6,,,1978-01-28,Test
63200,7,1,0,,1,,1977-12-14,Test
63201,7,1,0,,1,,1978-01-02,Test
63202,7,1,0,,1,,1978-01-18,Test
63203,5,1,5,1,,,1978-02-10,Test
63204,5,1,1,5,,,1978-02-24,Test
63205,5,1,0,,1,,1978-03-04,Test
63206,4,2,4,2,,,1978-03-03,Test
63207,4,2,4,2,,,1978-03-17,Test
63208,4,2,2,4,,,1978-03-31,Test
63209,4,2,4,2,,,1978-04-15,Test
63210,4,2,0,,1,,1978-04-28,Test
63211,1,7,1,7,,,1978-06-01,Test
63212,1,7,1,7,,,1978-06-15,Test
63213,1,7,0,,1,,1978-06-29,Test
63214,1,5,1,5,,,1978-07-27,Test
63215,1,5,1,5,,,1978-08-10,Test
63216,1,5,1,5,,,1978-08-24,Test
63217,7,6,0,,1,,1978-10-16,Test
63218,7,6,7,6,,,1978-10-27,Test
63219,7,6,7,6,,,1978-11-14,Test
63220,2,1,1,2,,,1978-12-01,Test
63221,2,1,1,2,,,1978-12-15,Test
63222,2,1,2,1,,,1978-12-29,Test
63223,2,1,1,2,,,1979-01-06,Test
63224,2,1,1,2,,,1979-01-27,Test
63225,2,1,1,2,,,1979-02-10,Test
63226,6,4,0,,1,,1978-12-01,Test
63227,6,4,0,,1,,1978-12-15,Test
63228,6,4,0,,1,,1978-12-29,Test
63229,6,4,6,4,,,1979-01-12,Test
63230,6,4,0,,1,,1979-01-24,Test
63231,6,4,0,,1,,1979-02-02,Test
63232,5,7,7,5,,,1979-02-02,Test
63233,5,7,0,,1,,1979-02-16,Test
63234,5,7,0,,1,,1979-02-23,Test
63235,2,7,7,2,,,1979-03-10,Test
63236,2,7,2,7,,,1979-03-24,Test
63237,1,6,1,6,,,1979-07-12,Test
63238,1,6,0,,1,,1979-08-02,Test
63239,1,6,0,,1,,1979-08-16,Test
63240,1,6,0,,1,,1979-08-30,Test
63241,6,2,0,,1,,1979-09-11,Test
63242,6,2,0,,1,,1979-09-19,Test
63243,6,2,6,2,,,1979-10-02,Test
63244,6,2,0,,1,,1979-10-13,Test
63245,6,2,0,,1,,1979-10-26,Test
63246,6,2,6,2,,,1979-11-03,Test
63247,6,7,0,,1,,1979-11-21,Test
63248,6,7,0,,1,,1979-12-04,Test
63249,6,7,6,7,,,1979-12-16,Test
63250,6,7,0,,1,,1979-12-25,Test
63251,6,7,6,7,,,1980-01-15,Test
63252,6,7,0,,1,,1980-01-29,Test
63253,2,4,0,,1,,1979-12-01,Test
63254,2,4,4,2,,,1979-12-29,Test
63255,2,4,4,2,,,1980-01-26,Test
63256,2,1,2,1,,,1979-12-14,Test
63257,2,1,2,1,,,1980-01-04,Test
63258,2,1,2,1,,,1980-02-01,Test
63259,5,4,5,4,,,1980-02-08,Test
63260,5,4,0,,1,,1980-02-22,Test
63261,5,4,0,,1,,1980-02-29,Test
63262,6,1,1,6,,,1980-02-15,Test
63263,7,2,7,2,,,1980-02-27,Test
63264,7,2,0,,1,,1980-03-06,Test
63265,7,2,0,,1,,1980-03-18,Test
63266,1,4,4,1,,,1980-06-05,Test
63267,1,4,0,,1,,1980-06-19,Test
63268,1,4,0,,1,,1980-07-10,Test
63269,1,4,0,,1,,1980-07-24,Test
63270,1,4,0,,1,,1980-08-07,Test
63271,1,2,0,,1,,1980-08-28,Test
63272,7,4,0,,1,,1980-11-24,Test
63273,7,4,4,7,,,1980-12-08,Test
63274,7,4,0,,1,,1980-12-22,Test
63275,7,4,0,,1,,1980-12-30,Test
63276,2,5,2,5,,,1980-11-28,Test
63277,2,5,2,5,,,1980-12-12,Test
63278,2,5,0,,1,,1980-12-26,Test
63279,2,6,2,6,,,1981-01-02,Test
63280,2,6,0,,1,,1981-01-23,Test
63281,2,6,6,2,,,1981-02-07,Test
63282,4,1,4,1,,,1981-02-13,Test
63283,4,1,4,1,,,1981-03-13,Test
63284,4,1,0,,1,,1981-03-27,Test
63285,4,1,0,,1,,1981-04-10,Test
63286,5,6,5,6,,,1981-02-21,Test
63287,5,6,0,,1,,1981-03-06,Test
63288,5,6,0,,1,,1981-03-13,Test
63289,1,2,2,1,,,1981-06-18,Test
63290,1,2,0,,1,,1981-07-02,Test
63291,1,2,1,2,,,1981-07-16,Test
63292,1,2,1,2,,,1981-07-30,Test
63293,1,2,1,2,,,1981-08-13,Test
63294,1,2,0,,1,,1981-08-27,Test
63295,2,7,2,7,,,1981-11-13,Test
63296,2,7,2,7,,,1981-11-27,Test
63297,2,7,7,2,,,1981-12-11,Test
63298,6,1,6,1,,,1981-11-27,Test
63299,6,1,0,,1,,1981-12-09,Test
63300,6,1,0,,1,,1981-12-23,Test
63301,6,1,0,,1,,1982-01-01,Test
63302,6,1,0,,1,,1982-01-13,Test
63303,6,1,0,,1,,1982-01-30,Test
63304,2,4,2,4,,,1981-12-26,Test
63305,2,4,0,,1,,1982-01-02,Test
63306,2,4,4,2,,,1982-01-30,Test
63307,8,1,1,8,,,1982-02-17,Test
63308,5,2,0,,1,,1982-02-26,Test
63309,5,2,5,2,,,1982-03-12,Test
63310,5,2,2,5,,,1982-03-19,Test
63311,7,8,7,8,,,1982-03-05,Test
63312,7,8,0,,1,,1982-03-14,Test
63313,7,8,7,8,,,1982-03-22,Test
63314,1,6,1,6,,,1982-06-10,Test
63315,1,6,0,,1,,1982-06-24,Test
63316,1,6,0,,1,,1982-07-08,Test
63317,1,7,1,7,,,1982-07-29,Test
63318,1,7,7,1,,,1982-08-12,Test
63319,1,7,1,7,,,1982-08-26,Test
63320,6,8,0,,1,,1982-09-17,Test
63321,7,2,7,2,,,1982-09-22,Test
63322,7,2,7,2,,,1982-09-30,Test
63323,7,2,7,2,,,1982-10-14,Test
63324,2,1,0,,1,,1982-11-12,Test
63325,2,1,2,1,,,1982-11-26,Test
63326,2,1,2,1,,,1982-12-10,Test
63327,2,1,1,2,,,1982-12-26,Test
63328,2,1,0,,1,,1983-01-02,Test
63329,7,6,0,,1,,1982-12-10,Test
63330,7,6,7,6,,,1982-12-23,Test
63331,7,6,7,6,,,1983-01-03,Test
63332,7,6,7,6,,,1983-01-14,Test
63333,7,6,0,,1,,1983-01-23,Test
63334,7,6,0,,1,,1983-01-30,Test
63335,4,6,4,6,,,1983-02-23,Test
63336,4,6,0,,1,,1983-03-11,Test
63337,4,6,0,,1,,1983-03-31,Test
63338,4,6,4,6,,,1983-04-15,Test
63339,4,6,0,,1,,1983-04-28,Test
63340,5,8,5,8,,,1983-03-04,Test
63341,5,8,5,8,,,1983-03-11,Test
63342,8,2,2,8,,,1983-04-22,Test
63343,1,5,1,5,,,1983-07-14,Test
63344,1,5,5,1,,,1983-07-28,Test
63345,1,5,1,5,,,1983-08-11,Test
63346,1,5,1,5,,,1983-08-25,Test
63347,6,7,0,,1,,1983-09-14,Test
63348,6,7,0,,1,,1983-09-24,Test
63349,6,7,0,,1,,1983-10-05,Test
63350,6,4,4,6,,,1983-10-21,Test
63351,6,4,0,,1,,1983-10-29,Test
63352,6,4,4,6,,,1983-11-12,Test
63353,6,4,0,,1,,1983-11-24,Test
63354,6,4,4,6,,,1983-12-10,Test
63355,6,4,0,,1,,1983-12-24,Test
63356,2,7,2,7,,,1983-11-11,Test
63357,2,7,0,,1,,1983-11-25,Test
63358,2,7,0,,1,,1983-12-09,Test
63359,2,7,0,,1,,1983-12-26,Test
63360,2,7,2,7,,,1984-01-02,Test
63361,5,1,0,,1,,1984-01-20,Test
63362,5,1,5,1,,,1984-02-03,Test
63363,5,1,0,,1,,1984-02-10,Test
63364,7,1,7,1,,,1984-03-02,Test
63365,7,1,0,,1,,1984-03-12,Test
63366,7,1,0,,1,,1984-03-19,Test
63367,4,2,0,,1,,1984-03-02,Test
63368,4,2,0,,1,,1984-03-16,Test
63369,4,2,4,2,,,1984-03-30,Test
63370,4,2,4,2,,,1984-04-07,Test
63371,4,2,4,2,,,1984-04-28,Test
63372,8,5,5,8,,,1984-03-09,Test
63373,8,5,0,,1,,1984-03-16,Test
63374,8,5,5,8,,,1984-03-24,Test
63375,1,4,4,1,,,1984-06-14,Test
63376,1,4,4,1,,,1984-06-28,Test
63377,1,4,4,1,,,1984-07-12,Test
63378,1,4,4,1,,,1984-07-26,Test
63379,1,4,4,1,,,1984-08-09,Test
63380,1,8,0,,1,,1984-08-23,Test
63381,7,6,0,,1,,1984-10-17,Test
63382,7,6,0,,1,,1984-10-24,Test
63383,2,4,4,2,,,1984-11-09,Test
63384,2,4,4,2,,,1984-11-23,Test
63385,2,4,4,2,,,1984-12-07,Test
63386,2,4,0,,1,,1984-12-22,Test
63387,2,4,2,4,,,1984-12-30,Test
63388,7,5,7,5,,,1984-11-16,Test
63389,7,5,7,5,,,1984-11-25,Test
63390,7,5,0,,1,,1984-12-10,Test
63391,6,1,6,1,,,1984-11-28,Test
63392,6,1,1,6,,,1984-12-12,Test
63393,6,1,0,,1,,1984-12-31,Test
63394,6,1,1,6,,,1985-01-13,Test
63395,6,1,0,,1,,1985-01-31,Test
63396,5,7,0,,1,,1985-01-18,Test
63397,5,7,5,7,,,1985-01-25,Test
63398,5,7,5,7,,,1985-02-09,Test
63399,4,5,0,,1,,1985-03-29,Test
63400,4,5,0,,1,,1985-04-06,Test
63401,4,5,4,5,,,1985-04-26,Test
63402,4,5,4,5,,,1985-05-04,Test
63403,1,2,1,2,,,1985-06-13,Test
63404,1,2,2,1,,,1985-06-27,Test
63405,1,2,0,,1,,1985-07-11,Test
63406,1,2,0,,1,,1985-08-01,Test
63407,1,2,1,2,,,1985-08-15,Test
63408,1,2,1,2,,,1985-08-29,Test
63409,8,6,0,,1,,1985-08-30,Test
63410,8,6,8,6,,,1985-09-06,Test
63411,8,6,0,,1,,1985-09-14,Test
63412,7,8,0,,1,,1985-10-16,Test
63413,7,8,7,8,,,1985-10-27,Test
63414,7,8,7,8,,,1985-11-07,Test
63415,2,5,5,2,,,1985-11-08,Test
63416,2,5,2,5,,,1985-11-22,Test
63417,2,5,5,2,,,1985-11-30,Test
63418,2,6,0,,1,,1985-12-13,Test
63419,2,6,0,,1,,1985-12-26,Test
63420,2,6,0,,1,,1986-01-02,Test
63421,5,2,0,,1,,1986-02-21,Test
63422,5,2,0,,1,,1986-02-28,Test
63423,5,2,5,2,,,1986-03-13,Test
63424,4,1,4,1,,,1986-02-21,Test
63425,4,1,4,1,,,1986-03-07,Test
63426,4,1,4,1,,,1986-03-21,Test
63427,4,1,4,1,,,1986-04-03,Test
63428,4,1,4,1,,,1986-04-11,Test
63429,8,7,7,8,,,1986-02-23,Test
63430,8,7,8,7,,,1986-03-14,Test
63431,8,7,0,,1,,1986-03-22,Test
63432,1,6,6,1,,,1986-06-05,Test
63433,1,6,6,1,,,1986-06-19,Test
63434,1,6,0,,1,,1986-07-03,Test
63435,1,5,0,,1,,1986-07-24,Test
63436,1,5,5,1,,,1986-08-07,Test
63437,1,5,0,,1,,1986-08-21,Test
63438,6,2,0,,,1,1986-09-18,Test
63439,6,2,0,,1,,1986-09-26,Test
63440,6,2,0,,1,,1986-10-15,Test
63441,7,4,7,4,,,1986-10-24,Test
63442,7,4,4,7,,,1986-11-07,Test
63443,7,4,0,,1,,1986-11-20,Test
63444,2,1,1,2,,,1986-11-14,Test
63445,2,1,0,,1,,1986-11-28,Test
63446,2,1,0,,1,,1986-12-12,Test
63447,2,1,1,2,,,1986-12-26,Test
63448,2,1,2,1,,,1987-01-10,Test
63449,6,8,0,,1,,1986-12-17,Test
63450,6,8,6,8,,,1986-12-27,Test
63451,6,8,6,8,,,1987-01-04,Test
63452,6,7,0,,1,,1987-02-03,Test
63453,6,7,0,,1,,1987-02-11,Test
63454,6,7,0,,1,,1987-02-21,Test
63455,6,7,0,,1,,1987-03-04,Test
63456,6,7,7,6,,,1987-03-13,Test
63457,5,4,0,,1,,1987-02-20,Test
63458,5,4,4,5,,,1987-02-27,Test
63459,5,4,5,4,,,1987-03-12,Test
63460,8,5,0,,1,,1987-04-16,Test
63461,1,7,0,,1,,1987-06-04,Test
63462,1,7,0,,1,,1987-06-18,Test
63463,1,7,7,1,,,1987-07-02,Test
63464,1,7,0,,1,,1987-07-23,Test
63465,1,7,0,,1,,1987-08-06,Test
63466,6,4,4,6,,,1987-11-25,Test
63467,6,4,0,,1,,1987-12-11,Test
63468,6,4,0,,1,,1987-12-26,Test
63469,6,4,6,4,,,1988-01-11,Test
63470,7,1,7,1,,,1987-11-25,Test
63471,7,1,0,,1,,1987-12-07,Test
63472,7,1,0,,1,,1987-12-16,Test
63473,2,5,2,5,,,1987-12-04,Test
63474,2,5,0,,1,,1987-12-11,Test
63475,2,5,0,,1,,1987-12-26,Test
63476,2,1,0,,1,,1988-01-29,Test
63477,5,1,0,,1,,1988-02-12,Test
63478,5,1,0,,1,,1988-02-25,Test
63479,5,1,0,,1,,1988-03-03,Test
63480,2,8,2,8,,,1988-02-12,Test
63481,4,7,7,4,,,1988-04-02,Test
63482,4,7,0,,1,,1988-04-14,Test
63483,4,7,4,7,,,1988-04-22,Test
63484,1,4,0,,1,,1988-06-02,Test
63485,1,4,4,1,,,1988-06-16,Test
63486,1,4,4,1,,,1988-06-30,Test
63487,1,4,4,1,,,1988-07-21,Test
63488,1,4,4,1,,,1988-08-04,Test
63489,1,8,1,8,,,1988-08-25,Test
63490,7,2,7,2,,,1988-09-15,Test
63491,7,2,0,,1,,1988-09-23,Test
63492,7,2,0,,1,,1988-10-07,Test
63493,6,5,6,5,,,1988-11-12,Test
63494,6,5,5,6,,,1988-11-24,Test
63495,6,5,6,5,,,1988-12-02,Test
63496,2,4,4,2,,,1988-11-18,Test
63497,2,4,4,2,,,1988-12-02,Test
63498,2,4,4,2,,,1988-12-24,Test
63499,2,4,2,4,,,1989-01-26,Test
63500,2,4,0,,1,,1989-02-03,Test
63501,5,7,0,,1,,1989-02-10,Test
63502,5,7,0,,1,,1989-02-24,Test
63503,4,6,0,,1,,1989-03-25,Test
63504,4,6,4,6,,,1989-04-07,Test
63505,4,6,4,6,,,1989-04-15,Test
63506,4,6,4,6,,,1989-04-28,Test
63507,1,2,2,1,,,1989-06-08,Test
63508,1,2,2,1,,,1989-06-22,Test
63509,1,2,0,,1,,1989-07-06,Test
63510,1,2,2,1,,,1989-07-27,Test
63511,1,2,2,1,,,1989-08-10,Test
63512,1,2,0,,1,,1989-08-24,Test
63513,7,6,0,,1,,1989-11-15,Test
63514,7,6,0,,1,,1989-11-23,Test
63515,7,6,0,,1,,1989-12-01,Test
63516,7,6,0,,1,,1989-12-09,Test
63517,2,5,0,,1,,1989-11-24,Test
63518,2,8,0,,1,,1989-12-08,Test
63519,2,8,2,8,,,1989-12-16,Test
63520,2,7,2,7,,,1990-01-12,Test
63521,2,7,0,,1,,1990-01-19,Test
63522,2,7,0,,1,,1990-02-03,Test
63523,5,6,5,6,,,1990-02-02,Test
63524,5,6,0,,1,,1990-02-09,Test
63525,5,6,0,,1,,1990-02-22,Test
63526,4,1,1,4,,,1990-02-24,Test
63527,4,1,0,,1,,1990-03-23,Test
63528,4,1,4,1,,,1990-04-05,Test
63529,4,1,4,1,,,1990-04-12,Test
63530,5,2,5,2,,,1990-03-15,Test
63531,1,5,0,,1,,1990-06-07,Test
63532,1,5,0,,1,,1990-06-21,Test
63533,1,5,1,5,,,1990-07-05,Test
63534,1,6,1,6,,,1990-07-26,Test
63535,1,6,0,,1,,1990-08-09,Test
63536,1,6,0,,1,,1990-08-23,Test
63537,7,5,7,5,,,1990-10-10,Test
63538,7,5,7,5,,,1990-10-18,Test
63539,7,5,7,5,,,1990-10-26,Test
63540,7,4,7,4,,,1990-11-15,Test
63541,7,4,4,7,,,1990-11-23,Test
63542,7,4,0,,1,,1990-12-06,Test
63543,2,1,2,1,,,1990-11-23,Test
63544,2,1,2,1,,,1990-12-26,Test
63545,2,1,0,,1,,1991-01-04,Test
63546,2,1,0,,1,,1991-01-25,Test
63547,2,1,2,1,,,1991-02-01,Test
63548,6,8,6,8,,,1990-11-23,Test
63549,5,8,0,,1,,1991-01-31,Test
63550,5,8,0,,1,,1991-02-22,Test
63551,5,8,0,,1,,1991-03-01,Test
63552,4,2,0,,1,,1991-03-01,Test
63553,4,2,4,2,,,1991-03-23,Test
63554,4,2,0,,1,,1991-04-05,Test
63555,4,2,4,2,,,1991-04-19,Test
63556,4,2,2,4,,,1991-04-27,Test
63557,1,4,1,4,,,1991-06-06,Test
63558,1,4,0,,1,,1991-06-20,Test
63559,1,4,4,1,,,1991-07-04,Test
63560,1,4,4,1,,,1991-07-25,Test
63561,1,4,1,4,,,1991-08-08,Test
63562,1,8,1,8,,,1991-08-22,Test
63563,2,6,2,6,,,1991-11-29,Test
63564,2,6,2,6,,,1991-12-26,Test
63565,2,6,0,,1,,1992-01-02,Test
63566,2,6,2,6,,,1992-01-25,Test
63567,2,6,2,6,,,1992-02-01,Test
63568,7,8,0,,1,,1991-12-12,Test
63569,7,8,0,,1,,1991-12-20,Test
63570,7,8,7,8,,,1992-01-02,Test
63571,5,1,1,5,,,1992-01-18,Test
63572,5,1,1,5,,,1992-01-30,Test
63573,5,1,0,,1,,1992-02-06,Test
63574,4,3,4,3,,,1992-04-18,Test
63575,1,7,0,,1,,1992-06-04,Test
63576,1,7,7,1,,,1992-06-18,Test
63577,1,7,0,,1,,1992-07-02,Test
63578,1,7,1,7,,,1992-07-23,Test
63579,1,7,7,1,,,1992-08-06,Test
63580,8,2,2,8,,,1992-08-17,Test
63581,8,2,0,,1,,1992-08-28,Test
63582,8,2,0,,1,,1992-09-08,Test
63583,9,6,0,,1,,1992-10-18,Test
63584,9,5,0,,1,,1992-11-01,Test
63585,9,5,5,9,,,1992-11-07,Test
63586,3,6,0,,1,,1992-11-13,Test
63587,3,6,0,,1,,1992-11-26,Test
63588,3,6,3,6,,,1992-12-26,Test
63589,3,6,0,,1,,1993-01-02,Test
63590,2,4,0,,1,,1992-11-27,Test
63591,2,4,2,4,,,1992-12-26,Test
63592,2,4,0,,1,,1993-01-02,Test
63593,2,4,4,2,,,1993-01-23,Test
63594,2,4,4,2,,,1993-01-30,Test
63595,8,5,0,,1,,1992-11-27,Test
