m_ratings,teams,date
NA,Australia Women,1974-06-28
1056,England,1974-07-28
1047,West Indies,1974-07-28
1033,Australia,1974-07-28
1018,Pakistan,1974-07-28
1015,WSC West Indies,1974-07-28
1009,Zimbabwe,1974-07-28
1003,Bangladeshis,1974-07-28
1003,ICC World XI,1974-07-28
1003,Africa XI,1974-07-28
1003,Bangladesh Women,1974-07-28
1002,England A,1974-07-28
1002,South Africa Women,1974-07-28
1001,Bermuda,1974-07-28
1001,Afghanistan,1974-07-28
1001,Papua New Guinea,1974-07-28
999,United States of America,1974-07-28
999,Ireland,1974-07-28
998,Scotland,1974-07-28
998,England Academy Women,1974-07-28
997,Bangladesh,1974-07-28
997,United Arab Emirates,1974-07-28
997,Kenya,1974-07-28
997,Namibia,1974-07-28
997,Asia XI,1974-07-28
997,Hong Kong Women,1974-07-28
997,Australia Under-21s Women,1974-07-28
997,Oman,1974-07-28
996,South Africa,1974-07-28
996,Netherlands,1974-07-28
996,Nepal,1974-07-28
995,Hong Kong,1974-07-28
985,WSC Australia,1974-07-28
983,Canada,1974-07-28
967,Sri Lanka,1974-07-28
954,East Africa,1974-07-28
936,New Zealand,1974-07-28
915,India,1974-07-28
NA,India Women,1974-07-28
NA,Australia Women,1974-07-28
1060,Pakistan,1974-08-28
1049,West Indies,1974-08-28
1026,Australia,1974-08-28
1016,WSC West Indies,1974-08-28
1010,Zimbabwe,1974-08-28
1003,Bangladeshis,1974-08-28
1003,ICC World XI,1974-08-28
1003,Africa XI,1974-08-28
1003,Bangladesh Women,1974-08-28
1003,South Africa Women,1974-08-28
1002,England A,1974-08-28
1001,Bermuda,1974-08-28
1001,Afghanistan,1974-08-28
1001,Papua New Guinea,1974-08-28
999,United States of America,1974-08-28
999,Ireland,1974-08-28
998,Scotland,1974-08-28
997,Bangladesh,1974-08-28
997,United Arab Emirates,1974-08-28
997,Kenya,1974-08-28
997,Namibia,1974-08-28
997,Asia XI,1974-08-28
997,Hong Kong Women,1974-08-28
997,Australia Under-21s Women,1974-08-28
997,England Academy Women,1974-08-28
996,South Africa,1974-08-28
996,Netherlands,1974-08-28
996,Nepal,1974-08-28
996,Oman,1974-08-28
994,Hong Kong,1974-08-28
990,England,1974-08-28
984,WSC Australia,1974-08-28
982,Canada,1974-08-28
965,Sri Lanka,1974-08-28
952,East Africa,1974-08-28
933,New Zealand,1974-08-28
912,India,1974-08-28
NA,India Women,1974-08-28
NA,Australia Women,1974-08-28
1062,Pakistan,1974-09-28
1052,West Indies,1974-09-28
1019,Australia,1974-09-28
1016,WSC West Indies,1974-09-28
1010,Zimbabwe,1974-09-28
1003,Bangladeshis,1974-09-28
1003,ICC World XI,1974-09-28
1003,Africa XI,1974-09-28
1003,Bangladesh Women,1974-09-28
1003,South Africa Women,1974-09-28
1002,England A,1974-09-28
1001,Bermuda,1974-09-28
1001,Afghanistan,1974-09-28
1001,Papua New Guinea,1974-09-28
999,United States of America,1974-09-28
999,Ireland,1974-09-28
998,Scotland,1974-09-28
997,Bangladesh,1974-09-28
997,Kenya,1974-09-28
997,Namibia,1974-09-28
997,Asia XI,1974-09-28
997,Hong Kong Women,1974-09-28
997,Australia Under-21s Women,1974-09-28
997,England Academy Women,1974-09-28
996,England,1974-09-28
996,South Africa,1974-09-28
996,United Arab Emirates,1974-09-28
996,Netherlands,1974-09-28
996,Nepal,1974-09-28
996,Oman,1974-09-28
994,Hong Kong,1974-09-28
984,WSC Australia,1974-09-28
982,Canada,1974-09-28
964,Sri Lanka,1974-09-28
950,East Africa,1974-09-28
929,New Zealand,1974-09-28
910,India,1974-09-28
NA,India Women,1974-09-28
NA,Australia Women,1974-09-28
1056,Pakistan,1974-10-28
1054,West Indies,1974-10-28
1017,WSC West Indies,1974-10-28
1012,England,1974-10-28
1012,Australia,1974-10-28
1011,Zimbabwe,1974-10-28
1004,Bangladeshis,1974-10-28
1003,ICC World XI,1974-10-28
1003,Africa XI,1974-10-28
1003,Bangladesh Women,1974-10-28
1003,South Africa Women,1974-10-28
1002,England A,1974-10-28
1001,Bermuda,1974-10-28
1001,Afghanistan,1974-10-28
1001,Papua New Guinea,1974-10-28
999,United States of America,1974-10-28
999,Ireland,1974-10-28
998,Scotland,1974-10-28
997,Bangladesh,1974-10-28
997,Kenya,1974-10-28
997,Asia XI,1974-10-28
997,Hong Kong Women,1974-10-28
997,Australia Under-21s Women,1974-10-28
997,England Academy Women,1974-10-28
996,South Africa,1974-10-28
996,United Arab Emirates,1974-10-28
996,Netherlands,1974-10-28
996,Namibia,1974-10-28
996,Nepal,1974-10-28
996,Oman,1974-10-28
994,Hong Kong,1974-10-28
983,WSC Australia,1974-10-28
981,Canada,1974-10-28
963,Sri Lanka,1974-10-28
948,East Africa,1974-10-28
926,New Zealand,1974-10-28
908,India,1974-10-28
NA,India Women,1974-10-28
NA,Australia Women,1974-10-28
1056,West Indies,1974-11-28
1049,Pakistan,1974-11-28
1028,England,1974-11-28
1018,WSC West Indies,1974-11-28
1011,Zimbabwe,1974-11-28
1005,Australia,1974-11-28
1004,Bangladeshis,1974-11-28
1004,ICC World XI,1974-11-28
1003,Africa XI,1974-11-28
1003,Bangladesh Women,1974-11-28
1003,South Africa Women,1974-11-28
1002,England A,1974-11-28
1001,Bermuda,1974-11-28
1001,Afghanistan,1974-11-28
1001,Papua New Guinea,1974-11-28
999,United States of America,1974-11-28
999,Ireland,1974-11-28
998,Scotland,1974-11-28
997,Bangladesh,1974-11-28
997,Kenya,1974-11-28
997,Hong Kong Women,1974-11-28
997,Australia Under-21s Women,1974-11-28
997,England Academy Women,1974-11-28
996,South Africa,1974-11-28
996,United Arab Emirates,1974-11-28
996,Netherlands,1974-11-28
996,Namibia,1974-11-28
996,Asia XI,1974-11-28
996,Nepal,1974-11-28
996,Oman,1974-11-28
994,Hong Kong,1974-11-28
982,WSC Australia,1974-11-28
980,Canada,1974-11-28
961,Sri Lanka,1974-11-28
946,East Africa,1974-11-28
922,New Zealand,1974-11-28
906,India,1974-11-28
NA,India Women,1974-11-28
NA,Australia Women,1974-11-28
1058,West Indies,1974-12-28
1044,England,1974-12-28
1043,Pakistan,1974-12-28
1018,WSC West Indies,1974-12-28
1011,Zimbabwe,1974-12-28
1005,Australia,1974-12-28
1004,Bangladeshis,1974-12-28
1004,ICC World XI,1974-12-28
1003,Africa XI,1974-12-28
1003,Bangladesh Women,1974-12-28
1003,South Africa Women,1974-12-28
1002,England A,1974-12-28
1001,Bermuda,1974-12-28
1001,Afghanistan,1974-12-28
1001,Papua New Guinea,1974-12-28
999,United States of America,1974-12-28
999,Ireland,1974-12-28
998,Scotland,1974-12-28
997,Bangladesh,1974-12-28
997,Kenya,1974-12-28
997,Hong Kong Women,1974-12-28
997,Australia Under-21s Women,1974-12-28
997,England Academy Women,1974-12-28
996,South Africa,1974-12-28
996,United Arab Emirates,1974-12-28
996,Netherlands,1974-12-28
996,Namibia,1974-12-28
996,Asia XI,1974-12-28
996,Nepal,1974-12-28
996,Oman,1974-12-28
993,Hong Kong,1974-12-28
982,WSC Australia,1974-12-28
979,Canada,1974-12-28
960,Sri Lanka,1974-12-28
944,East Africa,1974-12-28
919,New Zealand,1974-12-28
903,India,1974-12-28
NA,India Women,1974-12-28
NA,Australia Women,1974-12-28
1062,England,1975-01-28
1060,West Indies,1975-01-28
1036,Pakistan,1975-01-28
1019,WSC West Indies,1975-01-28
1017,Australia,1975-01-28
1012,Zimbabwe,1975-01-28
1004,Bangladeshis,1975-01-28
1004,ICC World XI,1975-01-28
1003,Africa XI,1975-01-28
1003,Bangladesh Women,1975-01-28
1003,South Africa Women,1975-01-28
1002,England A,1975-01-28
1001,Bermuda,1975-01-28
1001,Afghanistan,1975-01-28
1001,Papua New Guinea,1975-01-28
999,United States of America,1975-01-28
999,Ireland,1975-01-28
998,Scotland,1975-01-28
997,Bangladesh,1975-01-28
997,Kenya,1975-01-28
997,Hong Kong Women,1975-01-28
997,Australia Under-21s Women,1975-01-28
997,England Academy Women,1975-01-28
996,South Africa,1975-01-28
996,United Arab Emirates,1975-01-28
996,Netherlands,1975-01-28
996,Namibia,1975-01-28
996,Asia XI,1975-01-28
996,Oman,1975-01-28
995,Nepal,1975-01-28
993,Hong Kong,1975-01-28
981,WSC Australia,1975-01-28
979,Canada,1975-01-28
958,Sri Lanka,1975-01-28
942,East Africa,1975-01-28
916,New Zealand,1975-01-28
901,India,1975-01-28
NA,India Women,1975-01-28
NA,Australia Women,1975-01-28
1097,England,1975-02-28
1063,West Indies,1975-02-28
1029,Australia,1975-02-28
1029,Pakistan,1975-02-28
1020,WSC West Indies,1975-02-28
1012,Zimbabwe,1975-02-28
1004,Bangladeshis,1975-02-28
1004,ICC World XI,1975-02-28
1004,Bangladesh Women,1975-02-28
1003,England A,1975-02-28
1003,Africa XI,1975-02-28
1003,South Africa Women,1975-02-28
1001,Bermuda,1975-02-28
1001,Afghanistan,1975-02-28
1001,Papua New Guinea,1975-02-28
999,United States of America,1975-02-28
999,Ireland,1975-02-28
998,Scotland,1975-02-28
997,Bangladesh,1975-02-28
997,England Academy Women,1975-02-28
996,United Arab Emirates,1975-02-28
996,Kenya,1975-02-28
996,Namibia,1975-02-28
996,Asia XI,1975-02-28
996,Hong Kong Women,1975-02-28
996,Australia Under-21s Women,1975-02-28
995,South Africa,1975-02-28
995,Netherlands,1975-02-28
995,Nepal,1975-02-28
995,Oman,1975-02-28
993,Hong Kong,1975-02-28
980,WSC Australia,1975-02-28
978,Canada,1975-02-28
957,Sri Lanka,1975-02-28
940,East Africa,1975-02-28
899,New Zealand,1975-02-28
898,India,1975-02-28
NA,India Women,1975-02-28
NA,Australia Women,1975-02-28
1113,England,1975-03-28
1065,West Indies,1975-03-28
1039,Australia,1975-03-28
1023,Pakistan,1975-03-28
1020,WSC West Indies,1975-03-28
1013,Zimbabwe,1975-03-28
1004,Bangladeshis,1975-03-28
1004,ICC World XI,1975-03-28
1004,Bangladesh Women,1975-03-28
1003,England A,1975-03-28
1003,Africa XI,1975-03-28
1003,South Africa Women,1975-03-28
1001,Bermuda,1975-03-28
1001,Afghanistan,1975-03-28
1001,Papua New Guinea,1975-03-28
999,United States of America,1975-03-28
999,Ireland,1975-03-28
998,Scotland,1975-03-28
997,Bangladesh,1975-03-28
997,England Academy Women,1975-03-28
996,United Arab Emirates,1975-03-28
996,Kenya,1975-03-28
996,Namibia,1975-03-28
996,Asia XI,1975-03-28
996,Hong Kong Women,1975-03-28
996,Australia Under-21s Women,1975-03-28
995,South Africa,1975-03-28
995,Netherlands,1975-03-28
995,Nepal,1975-03-28
995,Oman,1975-03-28
993,Hong Kong,1975-03-28
980,WSC Australia,1975-03-28
977,Canada,1975-03-28
956,Sri Lanka,1975-03-28
938,East Africa,1975-03-28
910,New Zealand,1975-03-28
896,India,1975-03-28
NA,India Women,1975-03-28
NA,Australia Women,1975-03-28
1122,England,1975-04-28
1067,West Indies,1975-04-28
1051,Australia,1975-04-28
1021,WSC West Indies,1975-04-28
1016,Pakistan,1975-04-28
1013,Zimbabwe,1975-04-28
1004,Bangladeshis,1975-04-28
1004,ICC World XI,1975-04-28
1004,Africa XI,1975-04-28
1004,Bangladesh Women,1975-04-28
1003,England A,1975-04-28
1003,South Africa Women,1975-04-28
1001,Bermuda,1975-04-28
1001,Afghanistan,1975-04-28
1001,Papua New Guinea,1975-04-28
999,United States of America,1975-04-28
999,Ireland,1975-04-28
998,Scotland,1975-04-28
997,England Academy Women,1975-04-28
996,Bangladesh,1975-04-28
996,Kenya,1975-04-28
996,Namibia,1975-04-28
996,Asia XI,1975-04-28
996,Hong Kong Women,1975-04-28
996,Australia Under-21s Women,1975-04-28
995,South Africa,1975-04-28
995,United Arab Emirates,1975-04-28
995,Netherlands,1975-04-28
995,Nepal,1975-04-28
995,Oman,1975-04-28
992,Hong Kong,1975-04-28
979,WSC Australia,1975-04-28
976,Canada,1975-04-28
954,Sri Lanka,1975-04-28
936,East Africa,1975-04-28
932,New Zealand,1975-04-28
894,India,1975-04-28
NA,India Women,1975-04-28
NA,Australia Women,1975-04-28
1134,West Indies,1975-05-28
1128,England,1975-05-28
1073,Australia,1975-05-28
1022,WSC West Indies,1975-05-28
1013,Zimbabwe,1975-05-28
1007,Pakistan,1975-05-28
1005,Bangladeshis,1975-05-28
1004,ICC World XI,1975-05-28
1004,Africa XI,1975-05-28
1004,Bangladesh Women,1975-05-28
1004,South Africa Women,1975-05-28
1003,England A,1975-05-28
1001,Bermuda,1975-05-28
1001,Afghanistan,1975-05-28
1001,Papua New Guinea,1975-05-28
999,United States of America,1975-05-28
999,Ireland,1975-05-28
998,Scotland,1975-05-28
996,Bangladesh,1975-05-28
996,Kenya,1975-05-28
996,Asia XI,1975-05-28
996,Hong Kong Women,1975-05-28
996,Australia Under-21s Women,1975-05-28
996,England Academy Women,1975-05-28
995,South Africa,1975-05-28
995,United Arab Emirates,1975-05-28
995,Netherlands,1975-05-28
995,Namibia,1975-05-28
995,Nepal,1975-05-28
995,Oman,1975-05-28
992,Hong Kong,1975-05-28
978,WSC Australia,1975-05-28
976,Canada,1975-05-28
950,New Zealand,1975-05-28
913,Sri Lanka,1975-05-28
900,India,1975-05-28
894,East Africa,1975-05-28
NA,India Women,1975-05-28
NA,Australia Women,1975-05-28
1217,West Indies,1975-06-28
1102,England,1975-06-28
1083,Australia,1975-06-28
1022,WSC West Indies,1975-06-28
1014,Zimbabwe,1975-06-28
1009,Pakistan,1975-06-28
1005,Bangladeshis,1975-06-28
1004,ICC World XI,1975-06-28
1004,Africa XI,1975-06-28
1004,Bangladesh Women,1975-06-28
1004,South Africa Women,1975-06-28
1003,England A,1975-06-28
1001,Bermuda,1975-06-28
1001,Afghanistan,1975-06-28
1001,Papua New Guinea,1975-06-28
999,United States of America,1975-06-28
998,Scotland,1975-06-28
998,Ireland,1975-06-28
996,Bangladesh,1975-06-28
996,Kenya,1975-06-28
996,Asia XI,1975-06-28
996,Hong Kong Women,1975-06-28
996,Australia Under-21s Women,1975-06-28
996,England Academy Women,1975-06-28
995,South Africa,1975-06-28
995,United Arab Emirates,1975-06-28
995,Netherlands,1975-06-28
995,Namibia,1975-06-28
995,Nepal,1975-06-28
995,Oman,1975-06-28
992,Hong Kong,1975-06-28
978,WSC Australia,1975-06-28
975,Canada,1975-06-28
956,New Zealand,1975-06-28
890,India,1975-06-28
874,Sri Lanka,1975-06-28
862,East Africa,1975-06-28
NA,India Women,1975-06-28
NA,Australia Women,1975-06-28
1205,West Indies,1975-07-28
1099,England,1975-07-28
1095,Australia,1975-07-28
1023,WSC West Indies,1975-07-28
1014,Zimbabwe,1975-07-28
1006,Pakistan,1975-07-28
1005,Bangladeshis,1975-07-28
1005,ICC World XI,1975-07-28
1004,Africa XI,1975-07-28
1004,Bangladesh Women,1975-07-28
1004,South Africa Women,1975-07-28
1003,England A,1975-07-28
1001,Bermuda,1975-07-28
1001,Afghanistan,1975-07-28
1001,Papua New Guinea,1975-07-28
999,United States of America,1975-07-28
998,Scotland,1975-07-28
998,Ireland,1975-07-28
996,Bangladesh,1975-07-28
996,Kenya,1975-07-28
996,Hong Kong Women,1975-07-28
996,Australia Under-21s Women,1975-07-28
996,England Academy Women,1975-07-28
995,South Africa,1975-07-28
995,United Arab Emirates,1975-07-28
995,Netherlands,1975-07-28
995,Namibia,1975-07-28
995,Asia XI,1975-07-28
995,Nepal,1975-07-28
995,Oman,1975-07-28
992,Hong Kong,1975-07-28
977,WSC Australia,1975-07-28
974,Canada,1975-07-28
961,New Zealand,1975-07-28
885,India,1975-07-28
874,Sri Lanka,1975-07-28
862,East Africa,1975-07-28
NA,India Women,1975-07-28
NA,Australia Women,1975-07-28
1193,West Indies,1975-08-28
1107,Australia,1975-08-28
1096,England,1975-08-28
1023,WSC West Indies,1975-08-28
1015,Zimbabwe,1975-08-28
1005,Bangladeshis,1975-08-28
1005,ICC World XI,1975-08-28
1004,Africa XI,1975-08-28
1004,Bangladesh Women,1975-08-28
1004,South Africa Women,1975-08-28
1003,Pakistan,1975-08-28
1003,England A,1975-08-28
1002,Bermuda,1975-08-28
1001,Afghanistan,1975-08-28
1001,Papua New Guinea,1975-08-28
999,United States of America,1975-08-28
998,Ireland,1975-08-28
997,Scotland,1975-08-28
996,Bangladesh,1975-08-28
996,Kenya,1975-08-28
996,Hong Kong Women,1975-08-28
996,Australia Under-21s Women,1975-08-28
996,England Academy Women,1975-08-28
995,United Arab Emirates,1975-08-28
995,Namibia,1975-08-28
995,Asia XI,1975-08-28
995,Oman,1975-08-28
994,South Africa,1975-08-28
994,Netherlands,1975-08-28
994,Nepal,1975-08-28
992,Hong Kong,1975-08-28
977,WSC Australia,1975-08-28
974,Canada,1975-08-28
966,New Zealand,1975-08-28
880,India,1975-08-28
873,Sri Lanka,1975-08-28
862,East Africa,1975-08-28
NA,India Women,1975-08-28
NA,Australia Women,1975-08-28
1181,West Indies,1975-09-28
1119,Australia,1975-09-28
1092,England,1975-09-28
1024,WSC West Indies,1975-09-28
1015,Zimbabwe,1975-09-28
1005,Bangladeshis,1975-09-28
1005,ICC World XI,1975-09-28
1004,Africa XI,1975-09-28
1004,Bangladesh Women,1975-09-28
1004,South Africa Women,1975-09-28
1003,England A,1975-09-28
1002,Bermuda,1975-09-28
1001,Afghanistan,1975-09-28
1001,Papua New Guinea,1975-09-28
1000,Pakistan,1975-09-28
999,United States of America,1975-09-28
998,Ireland,1975-09-28
997,Scotland,1975-09-28
996,Bangladesh,1975-09-28
996,Kenya,1975-09-28
996,Hong Kong Women,1975-09-28
996,Australia Under-21s Women,1975-09-28
996,England Academy Women,1975-09-28
995,United Arab Emirates,1975-09-28
995,Namibia,1975-09-28
995,Asia XI,1975-09-28
994,South Africa,1975-09-28
994,Netherlands,1975-09-28
994,Nepal,1975-09-28
994,Oman,1975-09-28
991,Hong Kong,1975-09-28
976,WSC Australia,1975-09-28
973,Canada,1975-09-28
972,New Zealand,1975-09-28
875,India,1975-09-28
872,Sri Lanka,1975-09-28
862,East Africa,1975-09-28
NA,India Women,1975-09-28
NA,Australia Women,1975-09-28
1170,West Indies,1975-10-28
1130,Australia,1975-10-28
1090,England,1975-10-28
1025,WSC West Indies,1975-10-28
1015,Zimbabwe,1975-10-28
1005,Bangladeshis,1975-10-28
1005,ICC World XI,1975-10-28
1005,Bangladesh Women,1975-10-28
1004,Africa XI,1975-10-28
1004,South Africa Women,1975-10-28
1003,England A,1975-10-28
1002,Bermuda,1975-10-28
1002,Papua New Guinea,1975-10-28
1001,Afghanistan,1975-10-28
999,United States of America,1975-10-28
998,Ireland,1975-10-28
997,Pakistan,1975-10-28
997,Scotland,1975-10-28
996,Bangladesh,1975-10-28
996,Australia Under-21s Women,1975-10-28
996,England Academy Women,1975-10-28
995,United Arab Emirates,1975-10-28
995,Kenya,1975-10-28
995,Namibia,1975-10-28
995,Asia XI,1975-10-28
995,Hong Kong Women,1975-10-28
994,South Africa,1975-10-28
994,Netherlands,1975-10-28
994,Nepal,1975-10-28
994,Oman,1975-10-28
991,Hong Kong,1975-10-28
977,New Zealand,1975-10-28
975,WSC Australia,1975-10-28
972,Canada,1975-10-28
871,Sri Lanka,1975-10-28
870,India,1975-10-28
862,East Africa,1975-10-28
NA,India Women,1975-10-28
NA,Australia Women,1975-10-28
1158,West Indies,1975-11-28
1142,Australia,1975-11-28
1086,England,1975-11-28
1025,WSC West Indies,1975-11-28
1016,Zimbabwe,1975-11-28
1005,Bangladeshis,1975-11-28
1005,ICC World XI,1975-11-28
1005,Bangladesh Women,1975-11-28
1004,Africa XI,1975-11-28
1004,South Africa Women,1975-11-28
1003,England A,1975-11-28
1002,Bermuda,1975-11-28
1002,Papua New Guinea,1975-11-28
1001,Afghanistan,1975-11-28
999,United States of America,1975-11-28
998,Ireland,1975-11-28
997,Scotland,1975-11-28
996,Bangladesh,1975-11-28
996,England Academy Women,1975-11-28
995,Kenya,1975-11-28
995,Namibia,1975-11-28
995,Asia XI,1975-11-28
995,Hong Kong Women,1975-11-28
995,Australia Under-21s Women,1975-11-28
994,Pakistan,1975-11-28
994,South Africa,1975-11-28
994,United Arab Emirates,1975-11-28
994,Netherlands,1975-11-28
994,Nepal,1975-11-28
994,Oman,1975-11-28
991,Hong Kong,1975-11-28
982,New Zealand,1975-11-28
975,WSC Australia,1975-11-28
971,Canada,1975-11-28
871,Sri Lanka,1975-11-28
865,India,1975-11-28
862,East Africa,1975-11-28
NA,India Women,1975-11-28
NA,Australia Women,1975-11-28
1159,West Indies,1975-12-28
1142,Australia,1975-12-28
1084,England,1975-12-28
1026,WSC West Indies,1975-12-28
1016,Zimbabwe,1975-12-28
1006,Bangladeshis,1975-12-28
1005,ICC World XI,1975-12-28
1005,Bangladesh Women,1975-12-28
1004,Africa XI,1975-12-28
1004,South Africa Women,1975-12-28
1003,England A,1975-12-28
1002,Bermuda,1975-12-28
1002,Papua New Guinea,1975-12-28
1001,Afghanistan,1975-12-28
999,United States of America,1975-12-28
998,Ireland,1975-12-28
997,Scotland,1975-12-28
996,Bangladesh,1975-12-28
996,England Academy Women,1975-12-28
995,Kenya,1975-12-28
995,Asia XI,1975-12-28
995,Hong Kong Women,1975-12-28
995,Australia Under-21s Women,1975-12-28
994,South Africa,1975-12-28
994,United Arab Emirates,1975-12-28
994,Netherlands,1975-12-28
994,Namibia,1975-12-28
994,Nepal,1975-12-28
994,Oman,1975-12-28
991,Pakistan,1975-12-28
991,Hong Kong,1975-12-28
987,New Zealand,1975-12-28
974,WSC Australia,1975-12-28
971,Canada,1975-12-28
870,Sri Lanka,1975-12-28
862,East Africa,1975-12-28
860,India,1975-12-28
NA,India Women,1975-12-28
NA,Australia Women,1975-12-28
1164,West Indies,1976-01-28
1138,Australia,1976-01-28
1080,England,1976-01-28
1027,WSC West Indies,1976-01-28
1017,Zimbabwe,1976-01-28
1006,Bangladeshis,1976-01-28
1005,ICC World XI,1976-01-28
1005,Africa XI,1976-01-28
1005,Bangladesh Women,1976-01-28
1004,South Africa Women,1976-01-28
1003,England A,1976-01-28
1002,Bermuda,1976-01-28
1002,Papua New Guinea,1976-01-28
1001,Afghanistan,1976-01-28
999,United States of America,1976-01-28
998,New Zealand,1976-01-28
998,Ireland,1976-01-28
997,Scotland,1976-01-28
996,England Academy Women,1976-01-28
995,Bangladesh,1976-01-28
995,Kenya,1976-01-28
995,Asia XI,1976-01-28
995,Hong Kong Women,1976-01-28
995,Australia Under-21s Women,1976-01-28
994,South Africa,1976-01-28
994,United Arab Emirates,1976-01-28
994,Netherlands,1976-01-28
994,Namibia,1976-01-28
